,Rating_Multi
2996,1
2997,1
2998,1
2999,1
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3009,1
3010,1
3011,1
3012,1
3013,1
3014,1
3015,0
3016,1
3017,0
3018,1
3019,0
3020,1
3021,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,0
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,1
3056,1
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,1
3072,1
3073,1
3074,0
3075,1
3076,1
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,0
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,0
3132,1
3133,0
3134,1
3135,0
3136,1
3137,1
3138,0
3139,1
3140,1
3141,1
3142,0
3143,1
3144,1
3145,1
3146,1
3147,1
3148,1
3149,1
3150,1
3151,1
3152,1
3153,1
3154,0
3155,1
3156,1
3157,0
3158,1
3159,1
3160,1
3161,1
3162,0
3163,1
3164,1
3165,1
3166,1
3167,0
3168,1
3169,1
3170,0
3171,1
3172,0
3173,1
3174,1
3175,1
3176,1
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,0
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3203,1
3204,1
3205,0
3206,0
3207,1
3208,1
3209,1
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,0
3230,1
3231,1
3232,0
3233,1
3234,0
3235,0
3236,1
3237,1
3238,1
3239,1
3240,1
3241,1
3242,1
3243,1
3244,1
3245,1
3246,0
3247,1
3248,1
3249,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,0
3259,0
3260,1
3261,1
3262,0
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,0
3278,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,0
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,1
3296,1
3297,1
3298,1
3299,0
3300,1
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,0
3308,1
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3325,0
3326,1
3327,0
3328,0
3329,1
3330,1
3331,0
3332,1
3333,1
3334,1
3335,0
3336,1
3337,1
3338,1
3339,1
3340,1
3341,0
3342,1
3343,1
3344,1
3345,1
3346,1
3347,0
3348,1
3349,1
3350,0
3351,0
3352,0
3353,0
3354,1
3355,1
3356,1
3357,1
3358,0
3359,1
3360,0
3361,1
3362,1
3363,1
3364,1
3365,0
3366,1
3367,1
3368,0
3369,1
3370,0
3371,1
3372,0
3373,0
3374,0
3375,1
3376,1
3377,1
3378,0
3379,0
3380,1
3381,1
3382,1
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,0
3390,1
3391,0
3392,0
3393,0
3394,0
3395,1
3396,1
3397,1
3398,0
3399,1
3400,1
3401,1
3402,0
3403,1
3404,0
3405,0
3406,1
3407,0
3408,1
3409,1
3410,0
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,0
3419,1
3420,1
3421,1
3422,1
3423,1
3424,1
3425,0
3426,0
3427,1
3428,1
3429,1
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,1
3437,0
3438,0
3439,1
3440,1
3441,1
3442,1
3443,0
3444,0
3445,0
3446,0
3447,1
3448,1
3449,1
3450,0
3451,0
3452,1
3453,1
3454,1
3455,0
3456,0
3457,1
3458,1
3459,1
3460,0
3461,1
3462,0
3463,1
3464,0
3465,1
3466,0
3467,1
3468,1
3469,0
3470,1
3471,1
3472,0
3473,0
3474,0
3475,0
3476,1
3477,0
3478,1
3479,0
3480,1
3481,0
3482,1
3483,1
3484,0
3485,0
3486,0
3487,1
3488,1
3489,1
3490,1
3491,1
3492,0
3493,1
3494,1
3495,1
3496,0
3497,1
3498,1
3499,0
3500,0
3501,1
3502,0
3503,1
3504,1
3505,1
3506,0
3507,1
3508,0
3509,0
3510,1
3511,1
3512,1
3513,1
3514,1
3515,1
3516,1
3517,1
3518,1
3519,1
3520,0
3521,1
3522,1
3523,0
3524,1
3525,0
3526,0
3527,1
3528,1
3529,1
3530,0
3531,0
3532,1
3533,1
3534,1
3535,1
3536,0
3537,1
3538,1
3539,0
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,1
3547,1
3548,1
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,1
3556,0
3557,1
3558,1
3559,1
3560,0
3561,1
3562,0
3563,0
3564,1
3565,1
3566,1
3567,1
3568,0
3569,1
3570,1
3571,0
3572,0
3573,0
3574,1
3575,1
3576,1
3577,1
3578,1
3579,0
3580,0
3581,1
3582,0
3583,0
3584,1
3585,1
3586,1
3587,1
3588,0
3589,0
3590,0
3591,0
3592,1
3593,1
3594,0
3595,0
3596,1
3597,1
3598,0
3599,0
3600,1
3601,1
3602,0
3603,0
3604,1
3605,1
3606,1
3607,0
3608,0
3609,1
3610,0
3611,1
3612,1
3613,0
3614,1
3615,1
3616,0
3617,1
3618,1
3619,0
3620,1
3621,1
3622,0
3623,1
3624,1
3625,0
3626,1
3627,1
3628,1
3629,0
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,0
3637,0
3638,1
3639,1
3640,1
3641,0
3642,1
3643,0
3644,0
3645,1
3646,0
3647,1
3648,1
3649,0
3650,0
3651,1
3652,1
3653,0
3654,0
3655,1
3656,1
3657,0
3658,0
3659,1
3660,0
3661,1
3662,1
3663,1
3664,1
3665,0
3666,1
3667,0
3668,0
3669,0
3670,1
3671,1
3672,1
3673,1
3674,0
3675,1
3676,1
3677,0
3678,1
3679,1
3680,0
3681,0
3682,1
3683,0
3684,0
3685,1
3686,1
3687,1
3688,1
3689,1
3690,1
3691,0
3692,0
3693,0
3694,1
3695,1
3696,1
3697,1
3698,0
3699,0
3700,1
3701,1
3702,0
3703,1
3704,1
3705,0
3706,1
3707,1
3708,1
3709,0
3710,1
3711,1
3712,1
3713,1
3714,0
3715,1
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,0
3723,1
3724,1
3725,1
3726,1
3727,1
3728,0
3729,0
3730,1
3731,1
3732,1
3733,0
3734,1
3735,1
3736,0
3737,0
3738,1
3739,0
3740,1
3741,0
3742,1
3743,1
3744,1
3745,1
3746,1
3747,1
3748,1
3749,1
3750,1
3751,1
3752,1
3753,0
3754,1
3755,1
3756,1
3757,1
3758,0
3759,1
3760,0
3761,0
3762,1
3763,0
3764,1
3765,1
3766,1
3767,0
3768,1
3769,1
3770,0
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,0
3781,1
3782,0
3783,1
3784,0
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,0
3793,0
3794,0
3795,0
3796,1
3797,1
3798,1
3799,1
3800,1
3801,0
3802,1
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,0
3810,1
3811,1
3812,1
3813,1
3814,0
3815,0
3816,1
3817,1
3818,1
3819,1
3820,1
3821,0
3822,0
3823,1
3824,1
3825,1
3826,0
3827,1
3828,1
3829,1
3830,0
3831,1
3832,0
3833,1
3834,0
3835,1
3836,0
3837,0
3838,0
3839,1
3840,1
3841,0
3842,0
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,0
3851,0
3852,0
3853,0
3854,1
3855,0
3856,0
3857,1
3858,0
3859,1
3860,1
3861,0
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,1
3869,0
3870,0
3871,1
3872,1
3873,1
3874,1
3875,1
3876,0
3877,1
3878,1
3879,0
3880,0
3881,1
3882,1
3883,1
3884,1
3885,1
3886,1
3887,1
3888,1
3889,0
3890,0
3891,1
3892,0
3893,1
3894,1
3895,1
3896,1
3897,0
3898,0
3899,1
3900,0
3901,1
3902,0
3903,1
3904,0
3905,0
3906,1
3907,0
3908,1
3909,0
3910,0
3911,1
3912,0
3913,1
3914,0
3915,1
3916,0
3917,1
3918,0
3919,1
3920,0
3921,0
3922,0
3923,1
3924,1
3925,1
3926,0
3927,0
3928,1
3929,1
3930,1
3931,1
3932,1
3933,0
3934,1
3935,1
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,1
3945,1
3946,0
3947,0
3948,1
3949,0
3950,0
3951,0
3952,1
3953,1
3954,0
3955,0
3956,1
3957,1
3958,1
3959,1
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,1
3967,1
3968,1
3969,1
3970,1
3971,1
3972,0
3973,0
3974,0
3975,1
3976,1
3977,1
3978,1
3979,1
3980,0
3981,1
3982,1
3983,1
3984,1
3985,0
3986,0
3987,0
3988,0
3989,0
3990,1
3991,1
3992,1
3993,0
3994,1
3995,1
3996,1
3997,0
3998,0
3999,1
4000,1
4001,0
4002,0
4003,0
4004,1
4005,1
4006,1
4007,1
4008,0
4009,0
4010,1
4011,1
4012,0
4013,0
4014,0
4015,1
4016,1
4017,0
4018,1
4019,0
4020,0
4021,0
4022,1
4023,0
4024,1
4025,1
4026,1
4027,1
4028,1
4029,1
4030,1
4031,1
4032,1
4033,1
4034,0
4035,1
4036,0
4037,0
4038,1
4039,1
4040,1
4041,1
4042,0
4043,1
4044,1
4045,0
4046,1
4047,1
4048,0
4049,1
4050,1
4051,1
4052,1
4053,1
4054,0
4055,0
4056,1
4057,0
4058,1
4059,0
4060,1
4061,1
4062,1
4063,1
4064,1
4065,0
4066,0
4067,1
4068,1
4069,1
4070,1
4071,0
4072,0
4073,1
4074,1
4075,0
4076,0
4077,0
4078,1
4079,1
4080,0
4081,0
4082,1
4083,0
4084,1
4085,1
4086,1
4087,1
4088,1
4089,1
4090,0
4091,1
4092,1
4093,1
4094,0
4095,0
4096,1
4097,1
4098,0
4099,1
4100,1
4101,1
4102,0
4103,1
4104,0
4105,0
4106,0
4107,1
4108,1
4109,1
4110,1
4111,1
4112,1
4113,1
4114,1
4115,1
4116,0
4117,1
4118,0
4119,1
4120,0
4121,1
4122,1
4123,0
4124,1
4125,1
4126,0
4127,0
4128,0
4129,0
4130,1
4131,0
4132,1
4133,1
4134,1
4135,1
4136,1
4137,0
4138,1
4139,1
4140,0
4141,1
4142,0
4143,1
4144,0
4145,0
4146,1
4147,1
4148,1
4149,0
4150,1
4151,1
4152,1
4153,1
4154,1
4155,0
4156,1
4157,0
4158,0
4159,1
4160,1
4161,1
4162,0
4163,1
4164,0
4165,1
4166,0
4167,0
4168,1
4169,1
4170,0
4171,0
4172,1
4173,1
4174,1
4175,0
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,1
4184,1
4185,1
4186,1
4187,1
4188,1
4189,1
4190,1
4191,0
4192,0
4193,1
4194,1
4195,0
4196,1
4197,1
4198,1
4199,0
4200,1
4201,1
4202,1
4203,1
4204,0
4205,0
4206,1
4207,0
4208,1
4209,0
4210,0
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,0
4218,0
4219,1
4220,0
4221,1
4222,0
4223,1
4224,1
4225,0
4226,0
4227,0
4228,1
4229,0
4230,0
4231,1
4232,1
4233,0
4234,0
4235,0
4236,1
4237,1
4238,1
4239,1
4240,1
4241,1
4242,1
4243,0
4244,1
4245,1
4246,1
4247,0
4248,1
4249,1
4250,1
4251,1
4252,1
4253,0
4254,1
4255,1
4256,0
4257,1
4258,1
4259,1
4260,1
4261,1
4262,1
4263,0
4264,1
4265,1
4266,0
4267,1
4268,0
4269,0
4270,1
4271,1
4272,1
4273,1
4274,0
4275,1
4276,1
4277,1
4278,1
4279,1
4280,0
4281,1
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,1
4289,1
4290,1
4291,0
4292,0
4293,1
4294,1
4295,1
4296,1
4297,0
4298,1
4299,1
4300,1
4301,1
4302,0
4303,0
4304,1
4305,1
4306,0
4307,1
4308,1
4309,1
4310,0
4311,0
4312,0
4313,1
4314,1
4315,1
4316,1
4317,1
4318,1
4319,1
4320,1
4321,1
4322,0
4323,1
4324,0
4325,0
4326,1
4327,0
4328,1
4329,1
4330,1
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,0
4348,1
4349,1
4350,1
4351,1
4352,0
4353,1
4354,0
4355,1
4356,1
4357,1
4358,1
4359,0
4360,0
4361,1
4362,1
4363,1
4364,1
4365,1
4366,1
4367,0
4368,0
4369,0
4370,0
4371,1
4372,1
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,1
4380,1
4381,0
4382,1
4383,0
4384,1
4385,1
4386,1
4387,1
4388,0
4389,1
4390,1
4391,1
4392,0
4393,1
4394,0
4395,0
4396,0
4397,1
4398,0
4399,1
4400,0
4401,1
4402,1
4403,1
4404,0
4405,0
4406,1
4407,0
4408,0
4409,0
4410,0
4411,0
4412,1
4413,1
4414,1
4415,1
4416,1
4417,1
4418,1
4419,1
4420,1
4421,1
4422,1
4423,1
4424,0
4425,1
4426,1
4427,1
4428,1
4429,0
4430,1
4431,1
4432,1
4433,1
4434,1
4435,1
4436,0
4437,1
4438,0
4439,0
4440,1
4441,1
4442,0
4443,0
4444,1
4445,1
4446,1
4447,1
4448,1
4449,1
4450,1
4451,1
4452,1
4453,1
4454,1
4455,1
4456,0
4457,1
4458,0
4459,1
4460,0
4461,0
4462,0
4463,1
4464,1
4465,1
4466,1
4467,0
4468,0
4469,1
4470,1
4471,1
4472,1
4473,1
4474,0
4475,1
4476,1
4477,0
4478,0
4479,0
4480,0
4481,0
4482,1
4483,0
4484,1
4485,1
4486,1
4487,1
4488,1
4489,1
4490,1
4491,1
4492,1
4493,1
4494,0
4495,1
4496,1
4497,1
4498,1
4499,0
4500,1
4501,1
4502,0
4503,0
4504,1
4505,1
4506,0
4507,1
4508,0
4509,1
4510,1
4511,0
4512,0
4513,1
4514,0
4515,0
4516,1
4517,1
4518,1
4519,0
4520,1
4521,1
4522,1
4523,1
4524,0
4525,1
4526,0
4527,1
4528,1
4529,0
4530,1
4531,1
4532,1
4533,1
4534,1
4535,0
4536,0
4537,1
4538,1
4539,1
4540,0
4541,0
4542,1
4543,1
4544,1
4545,1
4546,0
4547,1
4548,1
4549,1
4550,1
4551,0
4552,1
4553,1
4554,1
4555,0
4556,1
4557,1
4558,1
4559,1
4560,0
4561,1
4562,1
4563,1
4564,1
4565,1
4566,1
4567,1
4568,1
4569,0
4570,1
4571,1
4572,1
4573,1
4574,0
4575,0
4576,0
4577,0
4578,0
4579,0
4580,0
4581,1
4582,1
4583,0
4584,0
4585,1
4586,1
4587,1
4588,1
4589,1
4590,0
4591,0
4592,1
4593,0
4594,1
4595,1
4596,0
4597,1
4598,1
4599,1
4600,1
4601,1
4602,1
4603,0
4604,1
4605,1
4606,1
4607,1
4608,0
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,0
4618,0
4619,0
4620,1
4621,0
4622,1
4623,1
4624,1
4625,1
4626,1
4627,0
4628,1
4629,1
4630,1
4631,1
4632,0
4633,1
4634,1
4635,0
4636,1
4637,1
4638,0
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,1
4647,1
4648,0
4649,1
4650,1
4651,0
4652,1
4653,1
4654,1
4655,1
4656,1
4657,0
4658,1
4659,1
4660,1
4661,1
4662,1
4663,0
4664,0
4665,0
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,0
4673,0
4674,1
4675,1
4676,1
4677,0
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,1
4687,1
4688,0
4689,0
4690,1
4691,1
4692,1
4693,1
4694,0
4695,1
4696,1
4697,1
4698,0
4699,1
4700,1
4701,0
4702,0
4703,0
4704,1
4705,1
4706,0
4707,1
4708,0
4709,1
4710,0
4711,1
4712,1
4713,1
4714,1
4715,0
4716,0
4717,0
4718,0
4719,1
4720,1
4721,1
4722,0
4723,1
4724,1
4725,1
4726,1
4727,1
4728,1
4729,0
4730,0
4731,0
4732,0
4733,1
4734,1
4735,0
4736,1
4737,1
4738,0
4739,1
4740,1
4741,0
4742,1
4743,0
4744,1
4745,2
4746,0
4747,0
4748,1
4749,1
4750,0
4751,1
4752,1
4753,1
4754,1
4755,1
4756,0
4757,1
4758,0
4759,0
4760,1
4761,1
4762,0
4763,1
4764,0
4765,1
4766,1
4767,1
4768,0
4769,1
4770,1
4771,1
4772,0
4773,0
4774,1
4775,1
4776,1
4777,1
4778,1
4779,1
4780,0
4781,1
4782,0
4783,1
4784,1
4785,1
4786,1
4787,0
4788,0
4789,1
4790,0
4791,1
4792,0
4793,0
4794,1
4795,1
4796,1
4797,1
4798,0
4799,1
4800,1
4801,0
4802,1
4803,1
4804,1
4805,1
4806,1
4807,1
4808,0
4809,1
4810,0
4811,1
4812,1
4813,1
4814,0
4815,1
4816,1
4817,1
4818,0
4819,0
4820,1
4821,0
4822,0
4823,1
4824,1
4825,0
4826,1
4827,0
4828,1
4829,1
4830,0
4831,1
4832,1
4833,0
4834,0
4835,1
4836,0
4837,1
4838,1
4839,0
4840,1
4841,0
4842,0
4843,1
4844,0
4845,1
4846,1
4847,1
4848,1
4849,1
4850,0
4851,1
4852,1
4853,0
4854,0
4855,1
4856,1
4857,1
4858,1
4859,1
4860,0
4861,0
4862,1
4863,0
4864,1
4865,1
4866,0
4867,1
4868,1
4869,1
4870,1
4871,0
4872,1
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,1
4881,0
4882,1
4883,1
4884,0
4885,1
4886,1
4887,1
4888,1
4889,0
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,0
4898,1
4899,0
4900,1
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,1
4908,0
4909,1
4910,1
4911,1
4912,0
4913,0
4914,0
4915,1
4916,0
4917,1
4918,1
4919,1
4920,1
4921,0
4922,1
4923,1
4924,1
4925,1
4926,1
4927,0
4928,1
4929,1
4930,1
4931,1
4932,0
4933,1
4934,1
4935,1
4936,0
4937,1
4938,1
4939,1
4940,0
4941,0
4942,0
4943,1
4944,1
4945,1
4946,1
4947,1
4948,1
4949,1
4950,1
4951,1
4952,0
4953,1
4954,1
4955,1
4956,0
4957,1
4958,1
4959,1
4960,1
4961,1
4962,0
4963,1
4964,1
4965,1
4966,1
4967,1
4968,0
4969,1
4970,1
4971,1
4972,1
4973,0
4974,0
4975,1
4976,1
4977,0
4978,1
4979,1
4980,0
4981,1
4982,1
4983,1
4984,1
4985,0
4986,1
4987,1
4988,1
4989,1
4990,1
4991,1
4992,1
4993,1
4994,1
4995,1
4996,0
4997,0
4998,0
4999,1
5000,1
5001,1
5002,1
5003,1
5004,0
5005,1
5006,0
5007,0
5008,1
5009,1
5010,1
5011,1
5012,1
5013,0
5014,1
5015,1
5016,1
5017,1
5018,0
5019,1
5020,0
5021,1
5022,1
5023,1
5024,1
5025,1
5026,0
5027,1
5028,1
5029,0
5030,1
5031,1
5032,1
5033,1
5034,0
5035,0
5036,0
5037,1
5038,1
5039,1
5040,0
5041,0
5042,1
5043,0
5044,0
5045,0
5046,1
5047,1
5048,1
5049,0
5050,0
5051,0
5052,1
5053,1
5054,1
5055,1
5056,1
5057,1
5058,0
5059,1
5060,1
5061,0
5062,1
5063,1
5064,0
5065,1
5066,1
5067,0
5068,1
5069,1
5070,0
5071,0
5072,0
5073,1
5074,1
5075,1
5076,1
5077,0
5078,1
5079,0
5080,1
5081,0
5082,1
5083,1
5084,0
5085,1
5086,1
5087,1
5088,1
5089,0
5090,1
5091,1
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5102,0
5103,1
5104,1
5105,0
5106,1
5107,1
5108,0
5109,1
5110,1
5111,1
5112,1
5113,0
5114,1
5115,0
5116,1
5117,1
5118,0
5119,1
5120,1
5121,1
5122,1
5123,1
5124,1
5125,1
5126,1
5127,1
5128,1
5129,0
5130,0
5131,0
5132,0
5133,0
5134,1
5135,1
5136,0
5137,1
5138,1
5139,1
5140,1
5141,1
5142,1
5143,1
5144,0
5145,1
5146,1
5147,0
5148,1
5149,1
5150,1
5151,1
5152,1
5153,1
5154,1
5155,1
5156,0
5157,1
5158,1
5159,0
5160,0
5161,1
5162,1
5163,1
5164,1
5165,1
5166,0
5167,1
5168,1
5169,1
5170,0
5171,1
5172,1
5173,0
5174,1
5175,1
5176,0
5177,1
5178,1
5179,0
5180,0
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,0
5188,1
5189,1
5190,1
5191,1
5192,0
5193,1
5194,1
5195,1
5196,1
5197,0
5198,1
5199,1
5200,0
5201,1
5202,1
5203,1
5204,1
5205,1
5206,1
5207,0
5208,1
5209,1
5210,1
5211,1
5212,1
5213,1
5214,1
5215,1
5216,0
5217,0
5218,1
5219,1
5220,0
5221,1
5222,1
5223,1
5224,1
5225,0
5226,1
5227,1
5228,1
5229,1
5230,1
5231,0
5232,0
5233,1
5234,0
5235,1
5236,1
5237,1
5238,1
5239,1
5240,1
5241,0
5242,1
5243,1
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,1
5253,1
5254,0
5255,1
5256,1
5257,0
5258,1
5259,1
5260,1
5261,1
5262,0
5263,1
5264,1
5265,1
5266,1
5267,1
5268,1
5269,0
5270,1
5271,1
5272,1
5273,1
5274,1
5275,1
5276,1
5277,0
5278,1
5279,1
5280,1
5281,1
5282,1
5283,1
5284,1
5285,0
5286,0
5287,1
5288,1
5289,0
5290,1
5291,1
5292,1
5293,1
5294,1
5295,0
5296,0
5297,0
5298,1
5299,1
5300,1
5301,1
5302,1
5303,0
5304,0
5305,1
5306,1
5307,1
5308,1
5309,0
5310,1
5311,1
5312,1
5313,1
5314,1
5315,0
5316,2
5317,1
5318,2
5319,1
5320,2
5321,2
5322,2
5323,2
5324,1
5325,2
5326,1
5327,2
5328,2
5329,2
5330,1
5331,1
5332,0
5333,0
5334,1
5335,2
5336,1
5337,1
5338,2
5339,2
5340,1
5341,1
5342,2
5343,1
5344,1
5345,1
5346,1
5347,1
5348,1
5349,2
5350,2
5351,2
5352,1
5353,1
5354,0
5355,1
5356,1
5357,2
5358,2
5359,1
5360,2
5361,2
5362,2
5363,2
5364,2
5365,1
5366,1
5367,1
5368,1
5369,0
5370,1
5371,1
5372,2
5373,1
5374,1
5375,2
5376,1
5377,1
5378,1
5379,2
5380,1
5381,2
5382,2
5383,2
5384,1
5385,2
5386,2
5387,2
5388,2
5389,2
5390,2
5391,2
5392,2
5393,2
5394,1
5395,2
5396,2
5397,2
5398,2
5399,1
5400,2
5401,2
5402,2
5403,2
5404,2
5405,2
5406,2
5407,2
5408,2
5409,2
5410,2
5411,2
5412,2
5413,2
5414,2
5415,2
5416,2
5417,2
5418,2
5419,2
5420,2
5421,2
5422,2
5423,2
5424,2
5425,2
5426,2
5427,2
5428,1
5429,2
5430,2
5431,2
5432,2
5433,2
5434,2
5435,2
5436,2
5437,2
5438,2
5439,2
5440,1
5441,2
5442,2
5443,2
5444,2
5445,2
5446,1
5447,2
5448,2
5449,1
5450,2
5451,2
5452,2
5453,2
5454,2
5455,2
5456,2
5457,2
5458,2
5459,2
5460,2
5461,2
5462,2
5463,2
5464,2
5465,2
5466,2
5467,2
5468,2
5469,2
5470,2
5471,2
5472,2
5473,2
5474,2
5475,2
5476,2
5477,2
5478,2
5479,2
5480,2
5481,2
5482,2
5483,2
5484,2
5485,2
5486,2
5487,2
5488,2
5489,2
5490,2
5491,2
5492,2
5493,2
5494,2
5495,2
5496,2
5497,2
5498,1
5499,2
5500,2
5501,2
5502,2
5503,2
5504,2
5505,2
5506,2
5507,2
5508,2
5509,2
5510,2
5511,2
5512,1
5513,2
5514,2
5515,2
5516,2
5517,2
5518,2
5519,2
5520,2
5521,2
5522,2
5523,2
5524,2
5525,2
5526,2
5527,2
5528,2
5529,2
5530,2
5531,2
5532,2
5533,2
5534,2
5535,2
5536,2
5537,2
5538,2
5539,2
5540,2
5541,2
5542,2
5543,2
5544,2
5545,2
5546,2
5547,2
5548,2
5549,2
5550,2
5551,2
5552,2
5553,2
5554,2
5555,2
5556,2
5557,1
5558,2
5559,2
5560,2
5561,2
5562,1
5563,1
5564,2
5565,2
5566,2
5567,2
5568,2
5569,2
5570,2
5571,2
5572,2
5573,2
5574,2
5575,2
5576,2
5577,2
5578,2
5579,2
5580,2
5581,2
5582,2
5583,2
5584,2
5585,2
5586,2
5587,2
5588,2
5589,2
5590,2
5591,2
5592,2
5593,2
5594,2
5595,2
5596,2
5597,2
5598,2
5599,2
5600,2
5601,2
5602,2
5603,2
5604,2
5605,2
5606,2
5607,2
5608,2
5609,2
5610,2
5611,2
5612,2
5613,2
5614,2
5615,2
5616,2
5617,2
5618,2
5619,2
5620,2
5621,2
5622,2
5623,2
5624,2
5625,2
5626,2
5627,2
5628,2
5629,2
5630,2
5631,2
5632,2
5633,2
5634,2
5635,2
5636,2
5637,2
5638,2
5639,2
5640,2
5641,2
5642,2
5643,2
5644,2
5645,2
5646,2
5647,2
5648,2
5649,2
5650,2
5651,2
5652,2
5653,2
5654,2
5655,2
5656,2
5657,2
5658,2
5659,2
5660,2
5661,2
5662,2
5663,2
5664,2
5665,2
5666,1
5667,2
5668,2
5669,2
5670,2
5671,2
5672,2
5673,2
5674,2
5675,2
5676,2
5677,2
5678,2
5679,2
5680,2
5681,1
5682,2
5683,2
5684,2
5685,2
5686,2
5687,2
5688,1
5689,2
5690,1
5691,1
5692,1
5693,1
5694,1
5695,1
5696,1
5697,1
5698,1
5699,1
5700,1
5701,1
5702,0
5703,1
5704,1
5705,0
5706,1
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,0
5718,1
5719,1
5720,0
5721,0
5722,1
5723,1
5724,1
5725,1
5726,0
5727,1
5728,1
5729,1
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,1
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,1
5744,1
5745,1
5746,1
5747,0
5748,0
5749,1
5750,1
5751,0
5752,1
5753,1
5754,0
5755,1
5756,1
5757,1
5758,0
5759,1
5760,1
5761,1
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,1
5769,1
5770,1
5771,1
5772,1
5773,1
5774,1
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,1
5783,1
5784,0
5785,1
5786,1
5787,1
5788,1
5789,0
5790,1
5791,1
5792,1
5793,1
